GO_ID	GO_Name	Aspect	Accession_Count	Accessions
GO:0019905	syntaxin binding	Molecular_Function	3	Dcitr09g0859011;Dcitr08g1127011;Dcitr08g1128011
GO:0006338	chromatin remodeling	Biological_Process	24	Dcitr01g1191011;Dcitr12g0496011;Dcitr01g0917011;Dcitr01g0106012;Dcitr11g0393011;Dcitr11g0398011;Dcitr01g0107011;Dcitr12g0497011;Dcitr04g0574011;Dcitr05g1345011;Dcitr12g0608011;Dcitr01g0107012;Dcitr07g1094011;Dcitr02g1490011;Dcitr04g1508011;Dcitr02g1493011;Dcitr04g1505011;Dcitr01g0106011;Dcitr11g0397011;Dcitr01g1541011;Dcitr12g0500011;Dcitr11g0659011;Dcitr01g1542011;Dcitr02g0718011
GO:0016747	transferase activity, transferring acyl groups other than amino-acyl groups	Molecular_Function	51	Dcitr11g0552011;Dcitr00g1240011;Dcitr00g0798011;Dcitr01g0516011;Dcitr02g0459011;Dcitr06g1204011;Dcitr03g1775011;Dcitr04g0405013;Dcitr07g0306011;Dcitr11g0411012;Dcitr01g1640011;Dcitr01g0644012;Dcitr06g1206011;Dcitr07g0291011;Dcitr00g0179011;Dcitr02g0464011;Dcitr11g0828011;Dcitr07g0285011;Dcitr11g0411011;Dcitr08g1087011;Dcitr06g0681011;Dcitr04g0405015;Dcitr08g0733011;Dcitr04g0405014;Dcitr04g0405011;Dcitr06g1201011;Dcitr06g1206014;Dcitr07g0284011;Dcitr00g0995011;Dcitr07g0286011;Dcitr08g1172011;Dcitr08g1092011;Dcitr06g0678011;Dcitr01g1633011;Dcitr01g1625012;Dcitr03g1771011;Dcitr04g0405012;Dcitr04g1364011;Dcitr02g0213011;Dcitr06g1205011;Dcitr01g0400011;Dcitr00g0995012;Dcitr07g0953011;Dcitr11g0552013;Dcitr08g1091011;Dcitr00g0804011;Dcitr06g1206012;Dcitr06g0683011;Dcitr11g0552012;Dcitr08g1235011;Dcitr06g1206013
GO:0004471	malate dehydrogenase (decarboxylating) (NAD+) activity	Molecular_Function	3	Dcitr01g1775011;Dcitr01g1776011;Dcitr01g1780011
GO:0050662	coenzyme binding	Molecular_Function	9	Dcitr09g0725012;Dcitr00g0811011;Dcitr09g0441011;Dcitr06g1403011;Dcitr07g0929012;Dcitr07g0901012;Dcitr13g0387011;Dcitr09g0725011;Dcitr09g0722011
GO:0004385	guanylate kinase activity	Molecular_Function	1	Dcitr13g0441011
GO:0004639	phosphoribosylaminoimidazolesuccinocarboxamide synthase activity	Molecular_Function	1	Dcitr08g0592011
GO:0004818	glutamate-tRNA ligase activity	Molecular_Function	2	Dcitr02g0675011;Dcitr03g0735011
GO:0005890	sodium:potassium-exchanging ATPase complex	Cellular_Component	7	Dcitr04g1180012;Dcitr00g0955011;Dcitr02g1068011;Dcitr04g0127012;Dcitr04g1180011;Dcitr04g1142011;Dcitr04g0127011
GO:0016602	CCAAT-binding factor complex	Cellular_Component	1	Dcitr06g1485011
GO:0004714	transmembrane receptor protein tyrosine kinase activity	Molecular_Function	9	Dcitr06g0723011;Dcitr08g1010012;Dcitr05g1050011;Dcitr06g0723012;Dcitr05g1443011;Dcitr08g1010011;Dcitr05g1443012;Dcitr05g1045011;Dcitr08g1014011
GO:0004345	glucose-6-phosphate dehydrogenase activity	Molecular_Function	1	Dcitr00g1209011
GO:0008284	positive regulation of cell population proliferation	Biological_Process	3	Dcitr03g1039011;Dcitr06g0371011;Dcitr02g0217011
GO:0000104	succinate dehydrogenase activity	Molecular_Function	1	Dcitr12g0842011
GO:0015078	proton transmembrane transporter activity	Molecular_Function	31	Dcitr12g0856011;Dcitr04g0693011;Dcitr12g0490011;Dcitr06g1111011;Dcitr03g0456011;Dcitr03g0153011;Dcitr07g0433011;Dcitr07g1217011;Dcitr07g0167011;Dcitr02g0156014;Dcitr02g0156015;Dcitr02g0156011;Dcitr06g1110011;Dcitr00g0427011;Dcitr03g0432011;Dcitr02g0156013;Dcitr07g1216011;Dcitr02g0153011;Dcitr00g0488011;Dcitr02g0345011;Dcitr03g0148011;Dcitr03g1973011;Dcitr12g0492011;Dcitr02g0733011;Dcitr12g0858011;Dcitr02g0156012;Dcitr02g0351011;Dcitr02g0343011;Dcitr02g0734011;Dcitr07g0432011;Dcitr03g0156011
GO:0004641	phosphoribosylformylglycinamidine cyclo-ligase activity	Molecular_Function	3	Dcitr02g0448011;Dcitr02g0446011;Dcitr02g0451011
GO:0004514	nicotinate-nucleotide diphosphorylase (carboxylating) activity	Molecular_Function	2	Dcitr01g0418011;Dcitr01g0417011
GO:0000276	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	Cellular_Component	13	Dcitr00g0427011;Dcitr03g0156011;Dcitr02g0343011;Dcitr02g0351011;Dcitr03g0153011;Dcitr02g0734011;Dcitr12g0492011;Dcitr02g0733011;Dcitr03g0148011;Dcitr03g0456011;Dcitr12g0490011;Dcitr03g0432011;Dcitr02g0345011
GO:0006879	cellular iron ion homeostasis	Biological_Process	7	Dcitr03g1192011;Dcitr03g1190011;Dcitr08g0512011;Dcitr03g0328011;Dcitr08g0516011;Dcitr03g0329011;Dcitr03g0329012
GO:0016531	copper chaperone activity	Molecular_Function	1	Dcitr01g1574011
GO:0005576	extracellular region	Cellular_Component	111	Dcitr06g1044011;Dcitr02g1615011;Dcitr08g0301011;Dcitr08g0714011;Dcitr01g1231011;Dcitr08g0176011;Dcitr04g0358011;Dcitr02g1828012;Dcitr02g0395011;Dcitr06g0875011;Dcitr03g1826011;Dcitr09g0525011;Dcitr01g0684011;Dcitr08g0140011;Dcitr13g0365011;Dcitr07g0838011;Dcitr05g0120011;Dcitr04g0295011;Dcitr08g0745011;Dcitr03g1305011;Dcitr11g0196011;Dcitr13g0373011;Dcitr11g0472011;Dcitr04g0355011;Dcitr01g1231013;Dcitr05g0242012;Dcitr06g1061011;Dcitr04g0359012;Dcitr10g0415011;Dcitr04g0353011;Dcitr08g0310011;Dcitr03g1828011;Dcitr02g0391011;Dcitr06g0876011;Dcitr04g1345011;Dcitr04g1165011;Dcitr08g0139011;Dcitr01g2140011;Dcitr04g0295012;Dcitr01g1010011;Dcitr04g1163011;Dcitr10g0414011;Dcitr01g0379011;Dcitr13g0447011;Dcitr05g0622011;Dcitr02g0412011;Dcitr01g1067011;Dcitr07g0419011;Dcitr08g0715011;Dcitr03g1022011;Dcitr06g0979011;Dcitr02g1828011;Dcitr01g1070011;Dcitr10g0413011;Dcitr01g1230011;Dcitr04g0354012;Dcitr08g0329011;Dcitr05g0582011;Dcitr04g1164011;Dcitr01g2138011;Dcitr11g0246011;Dcitr11g0946011;Dcitr11g0958011;Dcitr01g2141011;Dcitr02g1111011;Dcitr07g1021011;Dcitr06g1063011;Dcitr08g0177011;Dcitr12g0629011;Dcitr11g0260011;Dcitr05g0255011;Dcitr01g1231012;Dcitr06g0853011;Dcitr11g0246012;Dcitr13g0305011;Dcitr00g0388012;Dcitr01g0686011;Dcitr06g0950011;Dcitr13g0292011;Dcitr11g0472015;Dcitr09g0337011;Dcitr04g1166011;Dcitr05g0118011;Dcitr07g0631011;Dcitr08g0323011;Dcitr00g1473011;Dcitr07g0418011;Dcitr02g1691011;Dcitr04g1648011;Dcitr03g2068011;Dcitr01g2236011;Dcitr05g0242011;Dcitr07g0774011;Dcitr01g2124012;Dcitr11g0472013;Dcitr01g1011011;Dcitr01g1231014;Dcitr08g0709011;Dcitr00g0388011;Dcitr06g1039011;Dcitr02g1692011;Dcitr05g0241011;Dcitr06g1038011;Dcitr08g0328011;Dcitr11g0472014;Dcitr04g0295013;Dcitr07g0638011;Dcitr04g0354011;Dcitr01g2235011;Dcitr04g0359011;Dcitr02g0413011
GO:0003865	3-oxo-5-alpha-steroid 4-dehydrogenase activity	Molecular_Function	2	Dcitr11g0285012;Dcitr11g0285011
GO:0070966	nuclear-transcribed mRNA catabolic process, no-go decay	Biological_Process	3	Dcitr07g0222011;Dcitr07g0220011;Dcitr07g0219011
GO:0007015	actin filament organization	Biological_Process	13	Dcitr05g0212011;Dcitr04g0198011;Dcitr07g0586011;Dcitr07g0582011;Dcitr13g0675011;Dcitr07g0582012;Dcitr08g0477011;Dcitr05g1700011;Dcitr04g0199011;Dcitr00g1017011;Dcitr06g0751011;Dcitr08g0475011;Dcitr00g0442011
GO:0030833	regulation of actin filament polymerization	Biological_Process	11	Dcitr00g0731011;Dcitr04g1009011;Dcitr01g1549012;Dcitr00g0290011;Dcitr00g1400011;Dcitr10g0493011;Dcitr01g1549011;Dcitr10g0492011;Dcitr01g1550011;Dcitr01g1558011;Dcitr10g0495011
GO:0006487	protein N-linked glycosylation	Biological_Process	3	Dcitr01g0510011;Dcitr05g0381011;Dcitr05g0387011
GO:0031307	integral component of mitochondrial outer membrane	Cellular_Component	1	Dcitr10g0406011
GO:0004430	1-phosphatidylinositol 4-kinase activity	Molecular_Function	2	Dcitr03g1630011;Dcitr03g1623011
GO:0032300	mismatch repair complex	Cellular_Component	8	Dcitr03g1175011;Dcitr03g1181011;Dcitr10g1098011;Dcitr00g0815011;Dcitr10g1094011;Dcitr02g1986011;Dcitr10g1093011;Dcitr01g0162011
GO:0048037	cofactor binding	Molecular_Function	14	Dcitr05g1173012;Dcitr02g0693011;Dcitr03g0627011;Dcitr01g1165011;Dcitr10g0912011;Dcitr02g0697011;Dcitr04g0796011;Dcitr04g0797011;Dcitr03g0615011;Dcitr03g0622011;Dcitr05g1173011;Dcitr05g1168011;Dcitr10g0911011;Dcitr02g0691011
GO:0016155	formyltetrahydrofolate dehydrogenase activity	Molecular_Function	2	Dcitr09g0296011;Dcitr08g1048011
GO:0005849	mRNA cleavage factor complex	Cellular_Component	4	Dcitr05g0910011;Dcitr13g0714011;Dcitr05g0912011;Dcitr13g0713011
GO:0016651	oxidoreductase activity, acting on NAD(P)H	Molecular_Function	10	Dcitr11g0902011;Dcitr01g2044011;Dcitr00g0520011;Dcitr01g2043011;Dcitr04g1046011;Dcitr00g1283011;Dcitr05g0766011;Dcitr00g1330011;Dcitr05g0769011;Dcitr10g0246011
GO:0035226	glutamate-cysteine ligase catalytic subunit binding	Molecular_Function	1	Dcitr02g1274011
GO:0005854	nascent polypeptide-associated complex	Cellular_Component	2	Dcitr09g0266011;Dcitr09g0269011
GO:0015074	DNA integration	Biological_Process	44	Dcitr05g1699011;Dcitr01g1932011;Dcitr11g1028011;Dcitr00g1054011;Dcitr06g1319011;Dcitr12g0826011;Dcitr08g0134011;Dcitr01g2055011;Dcitr00g0863012;Dcitr04g1456011;Dcitr01g0868011;Dcitr03g0122011;Dcitr13g0551011;Dcitr07g0940011;Dcitr07g1017011;Dcitr12g0719011;Dcitr12g0183012;Dcitr10g0211011;Dcitr04g0756011;Dcitr00g0863011;Dcitr13g0539011;Dcitr06g1569011;Dcitr11g0622011;Dcitr12g0397011;Dcitr10g0268011;Dcitr00g0980011;Dcitr01g0381011;Dcitr09g0634011;Dcitr05g1491011;Dcitr07g1252011;Dcitr00g0375011;Dcitr12g0183011;Dcitr05g1477011;Dcitr01g1157011;Dcitr04g1182011;Dcitr06g0820011;Dcitr04g0228011;Dcitr05g0578011;Dcitr10g0490011;Dcitr05g0888011;Dcitr09g0874011;Dcitr04g1688011;Dcitr12g1019011;Dcitr10g0426011
GO:0080132	fatty acid alpha-hydroxylase activity	Molecular_Function	2	Dcitr02g1739011;Dcitr02g1739012
GO:0005839	proteasome core complex	Cellular_Component	28	Dcitr06g0379011;Dcitr01g1242011;Dcitr02g1444011;Dcitr10g0292012;Dcitr05g0453011;Dcitr05g1471011;Dcitr02g0591011;Dcitr04g1433011;Dcitr06g0478011;Dcitr00g1173011;Dcitr02g0589011;Dcitr06g0480011;Dcitr04g1203011;Dcitr05g0452011;Dcitr00g1365011;Dcitr03g0872011;Dcitr06g0639011;Dcitr03g0366011;Dcitr06g0382011;Dcitr10g0294011;Dcitr00g0826011;Dcitr06g0638011;Dcitr03g0869011;Dcitr05g1464011;Dcitr04g1412011;Dcitr10g0292011;Dcitr03g0873011;Dcitr06g0497011
GO:0003872	6-phosphofructokinase activity	Molecular_Function	2	Dcitr01g1660011;Dcitr01g1657011
GO:0008053	mitochondrial fusion	Biological_Process	4	Dcitr01g2194011;Dcitr04g0685011;Dcitr04g0683011;Dcitr04g0682011
GO:0005178	integrin binding	Molecular_Function	1	Dcitr02g1097011
GO:0015672	monovalent inorganic cation transport	Biological_Process	1	Dcitr13g0621011
GO:0033566	gamma-tubulin complex localization	Biological_Process	1	Dcitr07g0973011
GO:0004379	glycylpeptide N-tetradecanoyltransferase activity	Molecular_Function	1	Dcitr01g0540011
GO:0070006	metalloaminopeptidase activity	Molecular_Function	3	Dcitr03g1265011;Dcitr03g1261011;Dcitr06g0831011
GO:0036265	RNA (guanine-N7)-methylation	Biological_Process	1	Dcitr04g0396011
GO:0005093	Rab GDP-dissociation inhibitor activity	Molecular_Function	1	Dcitr00g0959011
GO:0050023	L-fuconate dehydratase activity	Molecular_Function	4	Dcitr03g1266013;Dcitr03g1266011;Dcitr03g1264011;Dcitr03g1266012
GO:0016208	AMP binding	Molecular_Function	2	Dcitr05g1604012;Dcitr05g1604011
GO:0030337	DNA polymerase processivity factor activity	Molecular_Function	3	Dcitr06g0231011;Dcitr06g0229011;Dcitr06g0207011
GO:0006370	7-methylguanosine mRNA capping	Biological_Process	7	Dcitr02g1829011;Dcitr04g0538011;Dcitr04g0244013;Dcitr04g0244012;Dcitr04g0244011;Dcitr02g1830011;Dcitr02g1825011
GO:0005834	heterotrimeric G-protein complex	Cellular_Component	1	Dcitr07g0795011
GO:0051537	2 iron, 2 sulfur cluster binding	Molecular_Function	23	Dcitr02g0222011;Dcitr06g1211011;Dcitr01g2030011;Dcitr02g0221011;Dcitr00g1281011;Dcitr04g0420011;Dcitr06g1212012;Dcitr02g0270011;Dcitr06g1207011;Dcitr06g1210011;Dcitr02g1058011;Dcitr01g0629011;Dcitr02g1060012;Dcitr06g1212011;Dcitr06g1208011;Dcitr02g1060011;Dcitr00g0458011;Dcitr01g1450011;Dcitr05g1071011;Dcitr00g0958011;Dcitr05g1067011;Dcitr02g1058012;Dcitr08g0905011
GO:0016571	histone methylation	Biological_Process	1	Dcitr01g0858011
GO:0044237	cellular metabolic process	Biological_Process	15	Dcitr02g1160011;Dcitr01g1218011;Dcitr01g1870011;Dcitr03g1110011;Dcitr03g1111011;Dcitr03g1383011;Dcitr00g0781011;Dcitr03g1378011;Dcitr01g1595011;Dcitr07g1142011;Dcitr04g0165012;Dcitr02g1196011;Dcitr04g0165011;Dcitr07g1143011;Dcitr07g1139011
GO:0000221	vacuolar proton-transporting V-type ATPase, V1 domain	Cellular_Component	3	Dcitr01g0123011;Dcitr01g0124011;Dcitr00g0632011
GO:0016307	phosphatidylinositol phosphate kinase activity	Molecular_Function	6	Dcitr03g1233011;Dcitr03g1230011;Dcitr03g1232011;Dcitr01g1037011;Dcitr03g1229011;Dcitr01g2029011
GO:0006809	nitric oxide biosynthetic process	Biological_Process	2	Dcitr10g0322011;Dcitr10g0323011
GO:0005885	Arp2/3 protein complex	Cellular_Component	15	Dcitr00g0731011;Dcitr04g0198011;Dcitr05g0212011;Dcitr10g0493011;Dcitr01g1549011;Dcitr00g1400011;Dcitr01g1549012;Dcitr00g0290011;Dcitr04g1009011;Dcitr10g0495011;Dcitr01g1558011;Dcitr10g0492011;Dcitr01g1550011;Dcitr04g0199011;Dcitr00g1017011
GO:0051920	peroxiredoxin activity	Molecular_Function	8	Dcitr06g1168011;Dcitr04g0942011;Dcitr06g1167011;Dcitr04g0941011;Dcitr06g1164011;Dcitr04g0936011;Dcitr02g1412011;Dcitr10g0130011
GO:0032784	regulation of DNA-templated transcription, elongation	Biological_Process	1	Dcitr05g1439011
GO:0017034	Rap guanyl-nucleotide exchange factor activity	Molecular_Function	1	Dcitr06g1374011
GO:0004813	alanine-tRNA ligase activity	Molecular_Function	6	Dcitr04g0990011;Dcitr04g0993011;Dcitr00g0776011;Dcitr01g1943011;Dcitr04g0998011;Dcitr04g0994011
GO:0005516	calmodulin binding	Molecular_Function	16	Dcitr00g1396011;Dcitr10g0710011;Dcitr00g0347011;Dcitr11g0913013;Dcitr08g0513011;Dcitr11g0448011;Dcitr00g0347013;Dcitr06g1324011;Dcitr00g0347012;Dcitr04g0953011;Dcitr00g0345011;Dcitr08g0519011;Dcitr00g0790011;Dcitr11g0913012;Dcitr10g0322011;Dcitr00g0929011
GO:0005262	calcium channel activity	Molecular_Function	11	Dcitr06g0369011;Dcitr04g1398011;Dcitr02g1117011;Dcitr02g1545011;Dcitr02g1119011;Dcitr06g0368011;Dcitr08g1140011;Dcitr04g0444011;Dcitr03g0591011;Dcitr04g1384011;Dcitr02g1113011
GO:0006165	nucleoside diphosphate phosphorylation	Biological_Process	4	Dcitr07g0803011;Dcitr05g0460011;Dcitr01g0747011;Dcitr01g0861011
GO:0034474	U2 snRNA 3'-end processing	Biological_Process	2	Dcitr04g1606011;Dcitr04g1615011
GO:0042732	D-xylose metabolic process	Biological_Process	2	Dcitr07g0471011;Dcitr07g0472011
GO:0043240	Fanconi anaemia nuclear complex	Cellular_Component	2	Dcitr03g1709012;Dcitr03g1709011
GO:0033743	peptide-methionine (R)-S-oxide reductase activity	Molecular_Function	3	Dcitr09g0733012;Dcitr09g0733011;Dcitr09g0745011
GO:0008444	CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity	Molecular_Function	2	Dcitr10g0265011;Dcitr10g0257011
GO:0004788	thiamine diphosphokinase activity	Molecular_Function	2	Dcitr07g0587011;Dcitr07g0581011
GO:0042423	catecholamine biosynthetic process	Biological_Process	1	Dcitr05g1373011
GO:0016591	RNA polymerase II, holoenzyme	Cellular_Component	1	Dcitr10g0287011
GO:0005758	mitochondrial intermembrane space	Cellular_Component	8	Dcitr12g0332011;Dcitr01g1574011;Dcitr12g0328011;Dcitr12g0331011;Dcitr04g0763011;Dcitr08g1122011;Dcitr03g1382011;Dcitr06g0256011
GO:0005759	mitochondrial matrix	Cellular_Component	3	Dcitr10g0453011;Dcitr10g0450011;Dcitr08g0531011
GO:0004298	threonine-type endopeptidase activity	Molecular_Function	28	Dcitr03g0872011;Dcitr06g0639011;Dcitr06g0382011;Dcitr10g0294011;Dcitr03g0366011;Dcitr10g0292011;Dcitr04g1412011;Dcitr03g0873011;Dcitr06g0497011;Dcitr00g0826011;Dcitr03g0869011;Dcitr06g0638011;Dcitr05g1464011;Dcitr02g1444011;Dcitr10g0292012;Dcitr05g0453011;Dcitr01g1242011;Dcitr06g0379011;Dcitr04g1433011;Dcitr05g1471011;Dcitr02g0591011;Dcitr02g0589011;Dcitr06g0480011;Dcitr00g1173011;Dcitr06g0478011;Dcitr00g1365011;Dcitr05g0452011;Dcitr04g1203011
GO:0035252	UDP-xylosyltransferase activity	Molecular_Function	1	Dcitr08g0955011
GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport	Biological_Process	16	Dcitr05g0355011;Dcitr06g0899012;Dcitr00g0432011;Dcitr03g1678011;Dcitr11g0281011;Dcitr03g2113011;Dcitr03g2118011;Dcitr03g2108011;Dcitr06g0899013;Dcitr03g2117011;Dcitr05g0350011;Dcitr08g0549012;Dcitr08g0549011;Dcitr11g0282011;Dcitr06g0899011;Dcitr03g0699011
GO:0035494	SNARE complex disassembly	Biological_Process	2	Dcitr01g0331011;Dcitr01g0328011
GO:0004814	arginine-tRNA ligase activity	Molecular_Function	8	Dcitr06g1137011;Dcitr00g0277011;Dcitr03g0612011;Dcitr06g1141011;Dcitr02g0142012;Dcitr00g1061011;Dcitr02g0142011;Dcitr00g1060011
GO:0005669	transcription factor TFIID complex	Cellular_Component	9	Dcitr05g0536011;Dcitr05g0534011;Dcitr05g0776011;Dcitr02g1959011;Dcitr12g0438011;Dcitr12g0436011;Dcitr09g0109011;Dcitr12g0442011;Dcitr12g0437011
GO:0006310	DNA recombination	Biological_Process	19	Dcitr09g0399011;Dcitr02g1873011;Dcitr02g1872011;Dcitr02g1196011;Dcitr10g0199011;Dcitr02g0551011;Dcitr02g0541011;Dcitr07g1072011;Dcitr01g1934011;Dcitr03g0825011;Dcitr02g1875011;Dcitr03g0826011;Dcitr02g1160011;Dcitr10g0196011;Dcitr04g0165011;Dcitr02g1868011;Dcitr04g0165012;Dcitr02g1870011;Dcitr02g0720011
GO:0005319	lipid transporter activity	Molecular_Function	13	Dcitr08g0937011;Dcitr08g0932011;Dcitr05g1032011;Dcitr08g0934011;Dcitr01g0566011;Dcitr05g1031011;Dcitr01g0459011;Dcitr01g0463011;Dcitr13g0246011;Dcitr08g0935011;Dcitr00g1357011;Dcitr13g0247011;Dcitr13g0248011
GO:0005891	voltage-gated calcium channel complex	Cellular_Component	8	Dcitr08g0505011;Dcitr07g1158011;Dcitr04g1173011;Dcitr08g0742011;Dcitr08g0728011;Dcitr08g0507011;Dcitr08g0739011;Dcitr04g1175011
GO:0005545	1-phosphatidylinositol binding	Molecular_Function	2	Dcitr10g0897011;Dcitr10g0898011
GO:0016831	carboxy-lyase activity	Molecular_Function	18	Dcitr03g1718011;Dcitr07g0247011;Dcitr05g1058011;Dcitr07g0238011;Dcitr04g0312011;Dcitr00g0946011;Dcitr03g1500011;Dcitr08g0243011;Dcitr02g1677011;Dcitr03g1503011;Dcitr07g0235011;Dcitr12g0246011;Dcitr04g1153011;Dcitr04g0269011;Dcitr03g1737011;Dcitr08g0524011;Dcitr05g1054011;Dcitr04g0268011
GO:0016010	dystrophin-associated glycoprotein complex	Cellular_Component	8	Dcitr02g0429012;Dcitr01g2011011;Dcitr02g0428011;Dcitr02g0429011;Dcitr02g0420012;Dcitr12g0402011;Dcitr12g0399011;Dcitr02g0420011
GO:0047389	glycerophosphocholine phosphodiesterase activity	Molecular_Function	3	Dcitr04g1360012;Dcitr04g1360013;Dcitr04g1360011
GO:0007009	plasma membrane organization	Biological_Process	4	Dcitr03g1067011;Dcitr02g0795012;Dcitr02g0795011;Dcitr02g0795013
GO:0032418	lysosome localization	Biological_Process	1	Dcitr07g1265011
GO:0004820	glycine-tRNA ligase activity	Molecular_Function	1	Dcitr00g0288011
GO:0015936	coenzyme A metabolic process	Biological_Process	1	Dcitr13g0387011
GO:0007034	vacuolar transport	Biological_Process	10	Dcitr06g1345011;Dcitr06g0664011;Dcitr06g1347011;Dcitr07g1127011;Dcitr06g1349011;Dcitr02g0416011;Dcitr09g0426011;Dcitr04g0928011;Dcitr06g0667011;Dcitr07g1112011
GO:0017160	Ral GTPase binding	Molecular_Function	2	Dcitr03g1925011;Dcitr03g1930011
GO:0051721	protein phosphatase 2A binding	Molecular_Function	4	Dcitr06g1409011;Dcitr06g1409012;Dcitr06g1406011;Dcitr06g1407011
GO:0046961	proton-transporting ATPase activity, rotational mechanism	Molecular_Function	11	Dcitr00g0514011;Dcitr09g0253011;Dcitr00g1088011;Dcitr09g0962011;Dcitr01g0123011;Dcitr07g0692011;Dcitr09g0250011;Dcitr00g0632011;Dcitr06g0911011;Dcitr07g0693011;Dcitr01g0124011
GO:0032212	positive regulation of telomere maintenance via telomerase	Biological_Process	2	Dcitr03g0621011;Dcitr03g0616011
GO:0016070	RNA metabolic process	Biological_Process	5	Dcitr12g0947011;Dcitr06g0151011;Dcitr01g1476011;Dcitr12g0958011;Dcitr11g0316011
GO:0031151	histone methyltransferase activity (H3-K79 specific)	Molecular_Function	2	Dcitr02g1391011;Dcitr02g1388011
GO:0005887	integral component of plasma membrane	Cellular_Component	19	Dcitr02g0434011;Dcitr01g2011011;Dcitr05g1537011;Dcitr05g1542011;Dcitr06g1458011;Dcitr02g0435011;Dcitr05g1540011;Dcitr00g0114011;Dcitr08g0358011;Dcitr11g0967011;Dcitr09g0504011;Dcitr02g0437013;Dcitr00g0162011;Dcitr02g0437012;Dcitr05g1541011;Dcitr08g0598011;Dcitr02g0437011;Dcitr09g0502011;Dcitr10g0399011
GO:0006265	DNA topological change	Biological_Process	5	Dcitr00g1329011;Dcitr02g0802011;Dcitr06g0123011;Dcitr01g1602011;Dcitr04g0243011
GO:0005813	centrosome	Cellular_Component	10	Dcitr04g0773011;Dcitr02g0469011;Dcitr04g0777011;Dcitr10g0187011;Dcitr05g1463011;Dcitr05g1463012;Dcitr05g1463013;Dcitr05g1472011;Dcitr07g0444011;Dcitr05g1463014
GO:0006072	glycerol-3-phosphate metabolic process	Biological_Process	8	Dcitr00g0321011;Dcitr04g0552011;Dcitr07g0548012;Dcitr00g0525011;Dcitr04g0608011;Dcitr07g0550011;Dcitr04g1331011;Dcitr07g0548011
GO:0004645	1,4-alpha-oligoglucan phosphorylase activity	Molecular_Function	3	Dcitr02g0339011;Dcitr02g0325011;Dcitr06g0297011
GO:0005643	nuclear pore	Cellular_Component	19	Dcitr06g0182011;Dcitr04g1353012;Dcitr02g0592011;Dcitr03g0283011;Dcitr06g0172011;Dcitr10g1029011;Dcitr01g1042011;Dcitr03g1961011;Dcitr03g1954011;Dcitr05g0682011;Dcitr04g1353013;Dcitr01g1040011;Dcitr04g0169011;Dcitr02g0594011;Dcitr04g1353011;Dcitr01g0405011;Dcitr01g1501011;Dcitr01g0409011;Dcitr04g0416011
GO:0000228	nuclear chromosome	Cellular_Component	1	Dcitr11g0659011
GO:0080111	DNA demethylation	Biological_Process	1	Dcitr08g0564011
GO:0008410	CoA-transferase activity	Molecular_Function	4	Dcitr00g0924011;Dcitr04g1334011;Dcitr08g0893011;Dcitr00g1260011
GO:0045010	actin nucleation	Biological_Process	2	Dcitr04g1328011;Dcitr04g1321011
GO:0004725	protein tyrosine phosphatase activity	Molecular_Function	55	Dcitr04g0538011;Dcitr07g0539011;Dcitr02g0679011;Dcitr11g0867011;Dcitr03g0570012;Dcitr11g0862011;Dcitr10g0520011;Dcitr11g0812011;Dcitr10g0522011;Dcitr08g0902011;Dcitr12g1001011;Dcitr05g0302011;Dcitr03g0570011;Dcitr06g1203011;Dcitr03g1912011;Dcitr12g0181011;Dcitr00g0540011;Dcitr02g0398011;Dcitr08g1105011;Dcitr03g0570013;Dcitr02g1203011;Dcitr01g0995011;Dcitr05g0307011;Dcitr04g1330011;Dcitr00g0314011;Dcitr12g0122011;Dcitr12g0121011;Dcitr03g1485011;Dcitr05g1432011;Dcitr03g1487011;Dcitr05g0989011;Dcitr01g0989011;Dcitr11g0820011;Dcitr12g0126011;Dcitr02g1204011;Dcitr00g1149011;Dcitr01g0987012;Dcitr08g0903011;Dcitr08g0554012;Dcitr12g0119011;Dcitr00g1222011;Dcitr06g1200011;Dcitr08g1104011;Dcitr03g0114011;Dcitr11g0864011;Dcitr12g0126012;Dcitr08g0554011;Dcitr02g0441011;Dcitr11g0654011;Dcitr00g1016011;Dcitr04g0367011;Dcitr02g1201011;Dcitr08g1197011;Dcitr01g0987011;Dcitr08g0901011
GO:0030942	endoplasmic reticulum signal peptide binding	Molecular_Function	4	Dcitr07g0239011;Dcitr07g0246011;Dcitr07g0233011;Dcitr03g1833011
GO:0030950	establishment or maintenance of actin cytoskeleton polarity	Biological_Process	2	Dcitr05g0719011;Dcitr05g0720011
GO:0008233	peptidase activity	Molecular_Function	22	Dcitr07g0664011;Dcitr03g1527011;Dcitr06g1432011;Dcitr03g0753011;Dcitr03g1918011;Dcitr01g0946011;Dcitr07g0154011;Dcitr00g1344011;Dcitr07g0153011;Dcitr06g1426011;Dcitr01g0951011;Dcitr04g0286011;Dcitr06g1430011;Dcitr03g0726011;Dcitr01g0234011;Dcitr03g1928011;Dcitr13g0429011;Dcitr03g0727011;Dcitr10g0295011;Dcitr06g0996011;Dcitr03g1929011;Dcitr06g1014011
GO:0008519	ammonium transmembrane transporter activity	Molecular_Function	2	Dcitr10g0244011;Dcitr10g0261011
